"video_part","video_url","video_id","video_title","channel_title","comment_id","parent_id","author_display_name","comment_text","like_count","reply_count","published_at","updated_at","is_reply","collected_at"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwVF8o7b3Pf5M0YPg94AaABAg","","@faridjehan1331","Up terus bantu negara kita dari oligarki mereka tidak ingin Indonesia melihat negara kita maju presiden kita di posisi yg benar bismillah","0","0","2026-06-14T13:22:33Z","2026-06-14T13:22:33Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyhyzsZjDfib-UXVVt4AaABAg","","@AniezAgunk","sy suka vlog beliau...tegas ,blak blakkan daging semua","1","0","2026-06-12T01:20:11Z","2026-06-12T01:20:11Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxwJqWKjxUKQCxjWg14AaABAg","","@Piscesvanilla","Tetap cinta negara dan tanah airku💪 semangat pulih indonesiaku❤","0","0","2026-06-11T14:18:06Z","2026-06-11T14:18:06Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgznX6aCnfH9DohsjK54AaABAg","","@errnadjiman4354","Keren bang.... Edukasi yg menenangkan  logika saya","1","0","2026-06-14T07:41:51Z","2026-06-14T07:41:51Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxWMB0f23cvaZ77j4x4AaABAg","","@27jimik","Belajar.... Ternyata masuk akal☝","1","0","2026-06-14T17:45:58Z","2026-06-14T17:45:58Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzHWgDoSW0SqzbVEAZ4AaABAg","","@OishiMie","Terimakasih pak Gema, kami rakyat kecil sedih melihat masa depan anak dan cucu tanpa kehadiran orang orang yg tulus seperti Anda yg membela dan mewakili kaum papa seperti kami.... Terimakasih","0","0","2026-06-15T12:43:56Z","2026-06-15T12:43:56Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzs_HGUT4L9ojLrI5N4AaABAg","","@supribargowo6653","Mantap analisa yg Bagus dari mas Gema semoga dpt mencerahkan/ mengedukasi kpd masy. yg msh blm paham ttg permainan elite Global terutama dari USA....","1","0","2026-06-12T02:17:04Z","2026-06-12T02:17:04Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy2td2p6bZeaga7BEt4AaABAg","","@skp5990","36:32 ini gw suka bgt! egois! ego sektoral tinggi!! mentang2 si paling keren, si paling penting, sudah lah yaa. Kalian itu kapitalis non nasionalis!! Helooo instansi2 yg tidak berjiwa nasionalis , kalian cuma mementingkan perut doang!!!!","1","0","2026-06-13T13:54:00Z","2026-06-13T13:54:00Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzG5WiiF_CcBqn0FIJ4AaABAg","","@amirhamzah2391","Analisa luar biasa. Memang kenyataannya seperti itu. Berdoa untuk Indonesia","0","0","2026-06-11T13:51:13Z","2026-06-11T13:51:13Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxfBiGixNZWvTfcqON4AaABAg","","@bayumadjavis5325","Enak bngt denger prof gema jelasin","2","0","2026-06-12T08:32:26Z","2026-06-12T08:32:26Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxkS8H41-rEEVtz0st4AaABAg","","@fauzimuhammad9044","Itulah kelompok kapitalis bermain di nilai2 keuangan...

Rakyat Hrs kompak membeli produksi dlm negri..tinggalkan produk2 asing...

Biar perputaran ekonomi berputar dr dalam....","1","0","2026-06-13T09:25:54Z","2026-06-13T09:25:54Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxTbH7aOoagLb38_E14AaABAg","","@supribargowo6653","Analisa yg Bagus dari mas Gema semoga dpt mencerahkan/ mengedukasi kpd masy. yg msh blm paham ttg permainan elite Global terutama dari USA....","1","0","2026-06-12T02:16:39Z","2026-06-12T02:16:39Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugx3dON0-s8vUqqqPqR4AaABAg","","@kanayama90","12:45  sudah ku duga,,  prabowo sedang mempersiapkan pondasi untuk itu,, pangan, air dan energi itu yang utama.","1","0","2026-06-14T16:31:20Z","2026-06-14T16:31:20Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwTtDpwdJG-DurB3Op4AaABAg","","@YuniaAprilia-n6x","Ya Allah semoga Indonesia baik baik saja rakyatnya rukun saling bahu membahu tidak mudah diadu domba.😊","0","0","2026-06-13T06:16:12Z","2026-06-13T06:16:12Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugxp5NZS0sGV4OEupz94AaABAg","","@rosdianafibri3505","Semangat guysss! Kita pasti bisa melewatinya 🔥🔥🔥🔥🔥","0","0","2026-06-11T15:01:12Z","2026-06-11T15:01:12Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzjK3YlK_cDwAtpNz54AaABAg","","@Theregist","Tolong di siarkan di TV nasional karna ini bukti","0","0","2026-06-11T23:13:41Z","2026-06-11T23:13:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzWeqSCoDZKc5gTIwl4AaABAg","","@itjem","Jika internal kuat dengan kepercayaan rakyat yg tinggi pada kebijakan pemerintah maka external sulit untuk acak-acak Indonesia","1","0","2026-06-12T16:26:57Z","2026-06-12T16:26:57Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyYhahiBUxcvwsBByJ4AaABAg","","@Gustianalfi","saya tambahkan satu hal. Saatnya kita kembali RAKYAT JAGA RAKYAT!","0","0","2026-06-11T09:46:02Z","2026-06-11T09:46:02Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugys49YRp4NEhN7JsoZ4AaABAg","","@dwightcharlynendissa2170","Rakyat Indonesia harus nonton ini","1","0","2026-06-11T13:04:25Z","2026-06-11T13:04:25Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwMoH0aPv_Ag-gIegB4AaABAg","","@wiwitnurfaizah7066","Saya doakan Prof Gema dapat rizki ygbanyak luar biasa sehingga jadi orang yg kuat memperjuangkan NKRI","0","0","2026-06-13T23:35:41Z","2026-06-13T23:35:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugz75zu6S7c0vrVb1zh4AaABAg","","@SutanSaramo","Hayooo kita bersatu untuk Berdikari terutama untuk SDA","0","0","2026-06-14T11:16:59Z","2026-06-14T11:16:59Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyHNKbFjhKrO_IGqaR4AaABAg","","@Pagiyono-k1u","Jaman Habibie beliau menyebut singapur dgn ""titik kecil di tengah lautan""","1","0","2026-06-11T08:34:34Z","2026-06-11T08:34:34Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugx31Wt4S-8X6ydvHjp4AaABAg","","@Rafi.88","Melawan Tenryubito emang susah karena mereka punya uang bnyk, suka adu domba dan tamak (serakah)","2","0","2026-06-13T15:18:36Z","2026-06-13T15:18:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxYu0OOBPuK8QQBXqt4AaABAg","","@SlametSupriyadi-g7x","BETUL OM. BERITAKAN YG FAKTA BIAR YG DEMO KEPANASAN.","2","0","2026-06-12T21:39:04Z","2026-06-12T21:39:04Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwqaybaS7TOP6qa2jt4AaABAg","","@nurulhakim5587","Alhamdulilah 
Sebuah pencerahan yg komprehensif menyeluruh detail dan fakta.
Semangat Generasi muda Indonesia.
Jangan  sampai diperalat tangan 2 Asing
350 sudah sangat cukup untuk di adu domba.
Mari bangkit  .
Ini salah satu contoh wujud  cinta tanah air..
Jayalah Indonesia ku 💪💪💪","0","0","2026-06-14T13:51:50Z","2026-06-14T13:51:50Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxvLV9N_opw1aBnMOF4AaABAg","","@OndiSiringoringo","Mari Bersatu demi kedaulatan bangsa  yg kita cintai","0","0","2026-06-11T09:01:12Z","2026-06-11T09:01:12Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzir6o1C9gTb8idzpd4AaABAg","","@markus_grogol2350","ayo kita broadcast channel ini!!!","0","0","2026-06-11T09:24:09Z","2026-06-11T09:24:09Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxChlrL8hMpYIn-41h4AaABAg","","@rafandafauzulrizki-k7l","Kita harus bersatu melawan musuh"" negara baik dari dalam dan kuar negeri.❤","0","0","2026-06-13T04:03:10Z","2026-06-13T04:03:10Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgynEg_AU0VGh_At1Qx4AaABAg","","@NeneWork","panjang umur dan sehat selalu presidenku","1","0","2026-06-11T06:41:36Z","2026-06-11T06:41:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxMJDg1P8x2V5GQOTJ4AaABAg","","@yosilintau","Mantap, be real like this. I like it.","1","0","2026-06-14T18:11:43Z","2026-06-14T18:11:43Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyEhut9z62-Vj22uYd4AaABAg","","@digitalassetcollector","GBU pak Gema.
God bless Indonesia. 
🙏amin","1","0","2026-06-12T02:32:02Z","2026-06-12T02:32:02Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugx5jyycF_cUK4La1aB4AaABAg","","@Anonymous_5194","Saya salut dgn anda. Anda sangat genius wajib  mengedukasi rakyat dgn keilmuan anda. Jgn pernag behenti mengedukasi rakyat agar kami menjadi cerdas dan tdk gampang terpengaruh dgn spekulan² kotor yg ingin mnghancurkan nasiinalime anak bangsa.","0","0","2026-06-14T10:46:18Z","2026-06-14T10:46:18Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw9ANOe27EVhGIOZf94AaABAg","","@ToniTama-i3r","Percayakan sepenuhnya kpd pemerintah,... Masyarakat tetap mendoakan dan mendukung pemerintah,...","0","0","2026-06-11T12:48:12Z","2026-06-11T12:48:12Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzshTdRK3vtwHT5yEV4AaABAg","","@joshuanich06","COME ON INDONESIA BANGKIT!!","1","0","2026-06-12T16:24:29Z","2026-06-12T16:24:29Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxXd9L5z_GJ9TFUTGh4AaABAg","","@AliLampung-n7n","Alhamdulillah...pencerahan!!!...moga IndonesiaKu jaya,walo di serang elit global jahat...tetep kompak dan bersatu... jangan mudah di adu domba....","0","0","2026-06-12T07:27:40Z","2026-06-12T07:27:40Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyJDLgD9Fd0ONL2aFl4AaABAg","","@elhafidzchannel188","yaallah lindungi presiden kami yaallah","2","0","2026-06-13T08:53:00Z","2026-06-13T08:53:00Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyIQEVWYRDr1JpDHt54AaABAg","","@mirzapandiangan18","Setelah gw lihat untold story I dan II ya, jujur gw merinding dan ngeri sama apa yang sedang terjadi sama Indonesia sekarang. Kayak oke memang masalah internal kita banyak terutama di pemerintahan. Tapi tekanan dari asing itu ngeri banget. Actionnya ada dan nyata. Makanya gw selama ini gak mau menghujat siapapun itu karena jujur ini terlalu anomali buat gw. Ya semoga Indonesia bisa melewati badai tekanan ini dan semoga presiden bisa mempertahankan kedaulatan Indonesia","0","0","2026-06-12T17:57:42Z","2026-06-12T17:57:42Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy8gPDuqBsV0zPYbn14AaABAg","","@argiasrimustika6867","G ngerti.. giliran covid banyak yg blng elit global, giliran ekonomi menurun full kesalahan negara sendiri","1","0","2026-06-14T01:10:31Z","2026-06-14T01:10:31Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugx2Pdndt7CyboNyomh4AaABAg","","@Indralho","Superb prof, mohon ijin🙏.
Analisa asal dari saya, presiden ke Perancis adalah langkah cerdas.
Ke Rusia dan China, pasti kena msalah dari US
Ke Uni Eropa sudah lama sulit dengan blocade CPO.
Kasus US membatalkan beli kapal selam ke Perancis, belok ke Aussie, membuat Perancis marah.
Ini celah yang dimanfaatkan dari Perancis yang lagi ngambek. Bisa dimanfaatkan secara netral. 
Mungkin ya prof.....
Terimakasih","1","0","2026-06-13T15:51:23Z","2026-06-13T15:51:23Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyY2oylZsMEf0XWsFZ4AaABAg","","@cahgame2177","akhirnya ketemu jawaban yg gua cari disini... soalnya masalah di negara ini ada yg aneh... seperti ada campur tangan dari lain pihak..","0","0","2026-06-11T20:04:36Z","2026-06-11T20:04:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw_mK0Yx93jY7XLq-R4AaABAg","","@Sugeng-v4b","Ayo bersatu pasti negara kokoh, jangan mau diadudomba","0","0","2026-06-14T07:28:29Z","2026-06-14T07:28:29Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwKCJ6CrEUMyAP7GKt4AaABAg","","@Martoyo72","Sebagai WNI...utamakan ketentraman dan keamanan bangsa,agar pemerintahan berjalan dgn baik,hindari pengaruh pengaruh yg mengadu domba pemerintah dgn masyarakat","0","0","2026-06-14T00:58:17Z","2026-06-14T00:58:17Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyEJiTL3qvfbfu6kmx4AaABAg","","@leohariono","TERIMA KASIH PENCERAHANNYA KAWAN... CERDAS...","1","0","2026-06-12T02:29:52Z","2026-06-12T02:29:52Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugw_0_QFQM-HNOTqGy94AaABAg","","@KoeswandiWnc","Benahi sistim hukum berikan rasa keadilan hukum, permudah segala birokrasi, jujur dlm setiap aspek kehidupan","0","0","2026-06-14T05:18:51Z","2026-06-14T05:18:51Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzJme3qU2nwxc5MKAl4AaABAg","","@RiosaputraHariosetowijanark","Sell singapur, lawan terus para global elit termasuk elit singapur yg sudah.mencuri kekayaan alam indonesia","1","0","2026-06-15T21:10:12Z","2026-06-15T21:13:13Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugz5GTeprKS2wyL9n5F4AaABAg","","@macan-z1u","Percayalah Indonesia istimewa ✔️","0","0","2026-06-14T13:50:19Z","2026-06-14T13:50:19Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugyxh-_yIeicU3N1QTt4AaABAg","","@SSRWA.F","Terimakasih pak gema, teruskan perjuangan mencerdaskan rakyat agar menyelamatkan negara kita♥️🤍","0","0","2026-06-12T23:48:56Z","2026-06-12T23:48:56Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzl4e6p-CfTpIrNz594AaABAg","","@mancingonline4599","Kalo vidio ini nggk rame pasti ada sosok yang terancam","0","0","2026-06-12T01:28:04Z","2026-06-12T01:28:04Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyKi6JbOkuym7V0pJ54AaABAg","","@SjamsoeddinMingke","Terimakasih bang Gema utk semua analisa dan pencerahannya , its a very comprehensive and very well explained  ! 👍💪🇲🇨🇲🇨🇲🇨

Yang cinta NKRI harus segera lihat , simak , fahami content ini dan share seluas2nya chanel ini","0","0","2026-06-13T03:22:24Z","2026-06-13T03:22:24Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzqjiTgFgPTmXmfk3R4AaABAg","","@heldywilliam505","Tiyo harus lihat ini, luar biasa pemikirannya hebat pak, analisa luar biasa, para pejabat pemerintah harus lihat ini, biar indonesia bisa maju, semangattttt","0","0","2026-06-14T13:12:17Z","2026-06-14T13:12:17Z","False","2026-06-16 06:31:50 UTC"
